,vertex_degree,vertex_distance,centre,centroid,vertex_distance_std,class
9451,0,2.8333333333333335,0,0,1.2133516482134197,0
9452,1,2.0,0,0,0.9128709291752769,0
9453,0,2.8333333333333335,0,0,1.404358295529393,0
9454,0,2.8333333333333335,0,0,1.404358295529393,0
9455,0,2.8333333333333335,0,0,1.404358295529393,0
9456,3,2.0,0,0,1.1547005383792515,0
9457,0,2.5,0,0,1.0408329997330663,0
9458,3,1.6666666666666667,1,1,0.7453559924999299,1
9459,0,2.5,0,0,1.1902380714238083,0
9460,0,2.5,0,0,1.1902380714238083,0
9461,0,2.5,0,0,1.1902380714238083,0
9462,4,1.6666666666666667,1,1,0.9428090415820634,0
9463,0,3.1666666666666665,0,0,1.5184055965240497,0
9464,1,2.3333333333333335,0,0,1.247219128924647,0
9465,1,2.8823529411764706,0,0,1.3669352986614411,0
9466,0,3.764705882352941,0,0,1.5914999127610217,0
9467,0,3.0,0,0,1.2833778958394957,0
9468,4,2.1176470588235294,0,0,1.078253104695492,1
9469,1,2.8823529411764706,0,0,1.3669352986614411,0
9470,0,3.764705882352941,0,0,1.5914999127610214,0
9471,0,2.7058823529411766,0,0,1.0718157151934469,0
9472,0,2.7058823529411766,0,0,1.0718157151934469,0
9473,4,1.8235294117647058,1,1,0.8564835163859433,0
9474,0,3.4705882352941178,0,0,1.3770235189081912,0
9475,1,2.588235294117647,0,0,1.1406305546861952,0
9476,0,3.0,0,0,1.2833778958394957,0
9477,0,3.0,0,0,1.2833778958394957,0
9478,3,2.1176470588235294,0,0,1.0782531046954917,0
9479,0,3.6470588235294117,0,0,1.6428517698551695,0
9480,0,3.6470588235294117,0,0,1.6428517698551695,0
9481,2,2.764705882352941,0,0,1.4360653665569063,0
9482,0,5.76,0,0,2.5811625287842683,0
9483,1,4.84,0,0,2.4278385448789632,0
9484,0,4.92,0,0,2.3310083654933544,0
9485,0,4.92,0,0,2.3310083654933544,0
9486,4,4.0,0,0,2.1908902300206643,1
9487,0,4.32,0,0,1.8914544668059021,0
9488,2,3.4,0,0,1.7435595774162693,0
9489,1,3.8,0,0,1.6,0
9490,0,4.72,0,0,1.7780888616714297,0
9491,2,2.96,1,0,1.3410443691392169,0
9492,0,3.68,0,0,1.3481839637082174,0
9493,2,2.76,1,0,1.1757550765359255,0
9494,0,3.64,0,0,1.6218507946170635,0
9495,3,2.72,0,1,1.4837789592793127,0
9496,0,4.4,0,0,1.9183326093250876,0
9497,0,4.4,0,0,1.9183326093250876,0
9498,2,3.48,0,0,1.7690675509996785,0
9499,0,4.0,0,0,2.039607805437114,0
9500,0,4.0,0,0,2.039607805437114,0
9501,0,4.0,0,0,2.039607805437114,0
9502,4,3.08,0,0,1.9166637681137502,0
9503,0,4.68,0,0,2.378570999570961,0
9504,0,4.68,0,0,2.378570999570961,0
9505,0,4.68,0,0,2.378570999570961,0
9506,3,3.76,0,0,2.2499777776680374,0
9507,1,3.3333333333333335,0,0,1.9107050140703696,0
9508,0,4.9523809523809526,0,0,2.419684955411905,0
9509,0,4.9523809523809526,0,0,2.419684955411905,0
9510,2,4.0476190476190474,0,0,2.2567610687757687,0
9511,0,3.619047619047619,0,0,1.785555548500255,0
9512,0,3.619047619047619,0,0,1.785555548500255,0
9513,5,2.7142857142857144,0,0,1.6371536607305794,1
9514,0,4.428571428571429,0,0,2.037071393924518,0
9515,1,3.5238095238095237,0,0,1.8674925286788167,0
9516,0,3.4761904761904763,0,0,1.4677176197545183,0
9517,2,2.5714285714285716,1,1,1.2936264483053452,0
9518,0,3.5238095238095237,0,0,1.5312319229346216,0
9519,0,3.5238095238095237,0,0,1.5312319229346216,0
9520,3,2.619047619047619,1,0,1.361938061530961,0
9521,0,3.857142857142857,0,0,1.8331787195162055,0
9522,0,3.857142857142857,0,0,1.8331787195162055,0
9523,3,2.9523809523809526,0,0,1.6754868653103983,0
9524,1,3.5714285714285716,0,0,1.989769753883446,0
9525,0,5.190476190476191,0,0,2.5188630772263223,0
9526,0,5.190476190476191,0,0,2.5188630772263223,0
9527,2,4.285714285714286,0,0,2.353171257258255,0
9528,0,3.391304347826087,0,0,1.374903330507991,0
9529,4,2.4782608695652173,0,0,1.2111641980160104,1
9530,0,4.217391304347826,0,0,1.640692370792453,0
9531,1,3.3043478260869565,0,0,1.4576569229774095,0
9532,0,4.217391304347826,0,0,1.640692370792453,0
9533,1,3.3043478260869565,0,0,1.4576569229774095,0
9534,0,2.9130434782608696,0,0,1.0999226644063929,0
9535,0,2.9130434782608696,0,0,1.0999226644063929,0
9536,0,2.9130434782608696,0,0,1.0999226644063929,0
9537,5,2.0,1,1,0.9325048082403138,0
9538,0,3.217391304347826,0,0,1.2142817429364297,0
9539,0,3.217391304347826,0,0,1.2142817429364297,0
9540,3,2.3043478260869565,1,0,1.0398487602696869,0
9541,0,3.782608695652174,0,0,1.5868076165995357,0
9542,0,3.782608695652174,0,0,1.5868076165995357,0
9543,1,3.6956521739130435,0,0,1.6794093839850406,0
9544,0,4.608695652173913,0,0,1.8589181153419092,0
9545,3,2.869565217391304,0,0,1.4235396124995567,0
9546,0,3.4782608695652173,0,0,1.4101978034979872,0
9547,0,3.4782608695652173,0,0,1.4101978034979874,0
9548,3,2.5652173913043477,0,0,1.2450279185457698,0
9549,0,4.304347826086956,0,0,1.6794093839850406,0
9550,1,3.391304347826087,0,0,1.4960565681813265,0
9551,0,4.730769230769231,0,0,1.991475917846095,0
9552,1,3.8076923076923075,0,0,1.8401344175239516,0
9553,0,3.8846153846153846,0,0,1.7612697141315865,0
9554,4,2.9615384615384617,0,0,1.6286088738261637,1
9555,0,4.269230769230769,0,0,2.1404113966117735,0
9556,0,4.269230769230769,0,0,2.1404113966117735,0
9557,3,3.3461538461538463,0,0,2.0180399418992163,0
9558,0,4.884615384615385,0,0,2.516513508147014,0
9559,3,3.9615384615384617,0,0,2.3935935203848633,0
9560,0,5.730769230769231,0,0,2.739422908172903,0
9561,1,4.8076923076923075,0,0,2.6020588116281305,0
9562,0,4.884615384615385,0,0,2.516513508147014,0
9563,0,3.8076923076923075,0,0,1.5195958665491085,0
9564,2,2.8846153846153846,1,1,1.3679553264445183,0
9565,0,3.8846153846153846,0,0,1.6716395240077484,0
9566,0,3.8846153846153846,0,0,1.6716395240077484,0
9567,0,3.8846153846153846,0,0,1.6716395240077484,0
9568,4,2.9615384615384617,0,0,1.5312330182611065,0
9569,0,4.269230769230769,0,0,1.9524677148457008,0
9570,2,3.3461538461538463,0,0,1.8174857462631784,0
9571,0,4.8076923076923075,0,0,2.35370788935296,0
9572,0,5.5,0,0,2.7350994919324654,0
9573,0,5.5,0,0,2.7350994919324654,0
9574,3,4.576923076923077,0,0,2.604331848804646,0
9575,0,5.5,0,0,2.7350994919324654,0
9576,2,3.8846153846153846,0,0,2.2244605755263467,0
9577,0,3.25,0,0,1.5612494995995996,0
9578,0,3.25,0,0,1.5612494995995996,0
9579,0,3.25,0,0,1.5612494995995996,0
9580,4,2.375,0,0,1.3635890143294642,1
9581,0,2.75,0,0,1.1989578808281798,0
9582,0,2.75,0,0,1.1989578808281798,0
9583,0,2.75,0,0,1.1989578808281798,0
9584,4,1.875,0,1,0.9921567416492215,0
9585,0,2.75,0,0,1.0897247358851685,0
9586,0,3.5,0,0,1.4142135623730951,0
9587,1,2.625,0,0,1.165922381636102,0
9588,3,1.875,1,1,0.8569568250501305,0
9589,0,3.25,0,0,1.3919410907075054,0
9590,2,2.375,0,0,1.165922381636102,0
9591,0,4.0,0,0,1.7320508075688772,0
9592,1,3.125,0,0,1.4947825928876748,0
9593,0,2.9,0,0,1.1357816691600546,0
9594,0,2.9,0,0,1.1357816691600546,0
9595,5,2.0,1,1,0.9486832980505138,1
9596,0,3.7,0,0,1.4177446878757827,0
9597,1,2.8,0,0,1.2083045973594573,0
9598,0,3.1,0,0,1.2206555615733703,0
9599,3,2.2,1,0,1.0295630140987,0
9600,0,3.7,0,0,1.5524174696260022,0
9601,2,2.8,0,0,1.3638181696985856,0
9602,0,4.5,0,0,1.857417562100671,0
9603,1,3.6,0,0,1.6552945357246849,0
9604,0,3.9,0,0,1.5132745950421556,0
9605,1,3.0,0,0,1.3038404810405297,0
9606,0,3.2,0,0,1.4352700094407322,0
9607,0,4.0,0,0,1.70293863659264,0
9608,1,3.1,0,0,1.5132745950421556,0
9609,0,3.2,0,0,1.4352700094407322,0
9610,4,2.3,0,0,1.2688577540449522,0
9611,0,4.0,0,0,1.70293863659264,0
9612,1,3.1,0,0,1.5132745950421556,0
9613,0,4.305555555555555,0,0,1.7291527219428795,0
9614,3,3.361111111111111,0,0,1.6185174591063571,1
9615,0,4.527777777777778,0,0,2.0478459022851725,0
9616,0,4.527777777777778,0,0,2.0478459022851725,0
9617,3,3.5833333333333335,0,0,1.9490025939210833,0
9618,0,5.805555555555555,0,0,2.664785215906449,0
9619,0,5.638888888888889,0,0,2.7903880432833645,0
9620,2,4.694444444444445,0,0,2.695875908416455,0
9621,0,6.472222222222222,0,0,3.0321069967113914,0
9622,0,6.472222222222222,0,0,3.0321069967113914,0
9623,2,5.527777777777778,0,0,2.929600950367654,0
9624,0,4.916666666666667,0,0,2.4986107250941583,0
9625,1,4.861111111111111,0,0,2.5620388775107497,0
9626,4,3.9722222222222223,0,0,2.409311924724004,0
9627,0,5.805555555555555,0,0,2.664785215906449,0
9628,1,4.861111111111111,0,0,2.5620388775107497,0
9629,0,4.194444444444445,0,0,1.7609884289550515,0
9630,0,5.027777777777778,0,0,2.0067401856841123,0
9631,0,5.027777777777778,0,0,2.0067401856841123,0
9632,2,4.083333333333333,0,0,1.8911342863183693,0
9633,0,4.194444444444445,0,0,1.7609884289550515,0
9634,0,4.194444444444445,0,0,1.7609884289550515,0
9635,5,3.25,1,1,1.6562172428626492,0
9636,2,3.5277777777777777,0,0,1.7714731959447245,0
9637,0,4.472222222222222,0,0,1.8780325270983744,0
9638,1,4.583333333333333,0,0,2.4537386440559095,0
9639,0,4.861111111111111,0,0,2.2503429093977085,0
9640,3,3.9166666666666665,0,0,2.152195261690826,0
9641,0,5.694444444444445,0,0,2.492426800936126,0
9642,0,5.694444444444445,0,0,2.492426800936126,0
9643,2,4.75,0,0,2.384848003542364,0
9644,0,6.25,0,0,2.9190466480228325,0
9645,0,6.25,0,0,2.9190466480228325,0
9646,3,5.305555555555555,0,0,2.816809113207161,0
9647,0,7.138888888888889,0,0,3.1104910096297744,0
9648,1,6.194444444444445,0,0,2.998327723215471,0
9649,0,3.9523809523809526,0,0,1.5879363810031493,0
9650,1,3.0476190476190474,0,0,1.3964645998681122,0
9651,4,2.238095238095238,0,0,1.1507662831994832,1
9652,0,3.142857142857143,0,0,1.319657758147716,0
9653,0,3.5714285714285716,0,0,1.6495721976846451,0
9654,0,3.5714285714285716,0,0,1.6495721976846451,0
9655,3,2.6666666666666665,0,0,1.4907119849998598,0
9656,0,4.285714285714286,0,0,1.9794866372215738,0
9657,0,4.285714285714286,0,0,1.979486637221574,0
9658,2,3.380952380952381,0,0,1.8120283419467094,0
9659,0,3.0952380952380953,0,0,1.3058389715049608,0
9660,0,3.0952380952380953,0,0,1.3058389715049608,0
9661,0,3.0952380952380953,0,0,1.3058389715049608,0
9662,0,3.0952380952380953,0,0,1.3058389715049608,0
9663,5,2.1904761904761907,1,1,1.1388819755334665,0
9664,0,3.5238095238095237,0,0,1.4998110236212971,0
9665,2,2.619047619047619,0,0,1.3265131692556305,0
9666,0,4.142857142857143,0,0,1.858973456756489,0
9667,2,3.238095238095238,0,0,1.687623347301843,0
9668,1,4.0476190476190474,0,0,1.9633836312465047,0
9669,0,4.9523809523809526,0,0,2.1486693662244716,0
9670,0,1.8571428571428572,0,0,0.9897433186107869,0
9671,0,1.8571428571428572,0,0,0.9897433186107869,0
9672,0,1.8571428571428572,0,0,0.989743318610787,0
9673,4,1.1428571428571428,1,1,0.6388765649999398,1
9674,0,2.0,0,0,1.0690449676496976,0
9675,0,2.0,0,0,1.0690449676496976,0
9676,2,1.2857142857142858,1,0,0.6998542122237652,0
9677,0,4.571428571428571,0,0,1.498298354528788,0
9678,2,3.619047619047619,0,0,1.3793093674247847,0
9679,1,4.428571428571429,0,0,1.6639433533005854,0
9680,0,6.238095238095238,0,0,2.0794862438950523,0
9681,0,6.238095238095238,0,0,2.0794862438950523,0
9682,2,5.285714285714286,0,0,1.955282396918839,0
9683,0,3.857142857142857,0,0,1.2453996981544782,0
9684,0,3.857142857142857,0,0,1.2453996981544782,0
9685,4,2.9047619047619047,1,0,1.1298867159718735,1
9686,0,3.2857142857142856,0,0,1.1809139778702136,0
9687,0,3.2857142857142856,0,0,1.1809139778702136,0
9688,0,3.2857142857142856,0,0,1.1809139778702136,0
9689,0,3.2857142857142856,0,0,1.1809139778702138,0
9690,8,2.3333333333333335,1,1,1.0837911120705754,0
9691,1,3.1904761904761907,0,0,1.2390106505959704,0
9692,0,5.0476190476190474,0,0,1.5576597365520117,0
9693,1,4.095238095238095,0,0,1.4277775571966618,0
9694,1,3.1904761904761907,0,0,1.2390106505959704,0
9695,0,5.0476190476190474,0,0,1.557659736552012,0
9696,1,4.095238095238095,0,0,1.4277775571966618,0
9697,0,4.714285714285714,0,0,1.6516328758118692,0
9698,2,3.761904761904762,0,0,1.540091583694879,0
9699,0,5.619047619047619,0,0,1.8510277833882676,0
9700,1,4.666666666666667,0,0,1.7274625854492434,0
9701,0,3.9047619047619047,0,0,1.3940267779337567,0
9702,0,4.809523809523809,0,0,1.5771900153980185,0
9703,1,3.857142857142857,0,0,1.456862718169367,0
9704,3,2.9523809523809526,0,0,1.290115922299435,0
9705,0,3.619047619047619,0,0,1.4467102410441248,0
9706,0,3.619047619047619,0,0,1.4467102410441248,0
9707,0,4.523809523809524,0,0,1.6070987648272577,0
9708,1,3.5714285714285716,0,0,1.498298354528788,0
9709,5,2.6666666666666665,0,0,1.3569339855976197,0
9710,0,4.476190476190476,0,0,1.6509462688914016,0
9711,0,4.476190476190476,0,0,1.6509462688914016,0
9712,2,3.5238095238095237,0,0,1.5467030256106393,0
9713,0,4.333333333333333,0,0,1.7683280597740134,0
9714,0,4.333333333333333,0,0,1.7683280597740134,0
9715,0,4.333333333333333,0,0,1.7683280597740134,0
9716,0,4.333333333333333,0,0,1.7683280597740134,0
9717,0,4.333333333333333,0,0,1.7683280597740136,0
9718,5,3.380952380952381,0,0,1.6754868653103983,0
9719,0,4.115384615384615,0,0,1.8465544437165853,0
9720,0,4.115384615384615,0,0,1.8465544437165853,0
9721,3,3.1923076923076925,0,0,1.710133390416593,0
9722,0,4.884615384615385,0,0,2.154189533067761,0
9723,0,4.884615384615385,0,0,2.154189533067761,0
9724,2,3.9615384615384617,0,0,2.0092242902475346,0
9725,0,3.576923076923077,0,0,1.472127631461895,0
9726,0,3.576923076923077,0,0,1.472127631461895,0
9727,4,2.6538461538461537,0,0,1.3284550799361958,1
9728,0,3.269230769230769,0,0,1.287743772521785,0
9729,0,3.269230769230769,0,0,1.287743772521785,0
9730,0,3.269230769230769,0,0,1.287743772521785,0
9731,0,3.269230769230769,0,0,1.287743772521785,0
9732,5,2.3461538461538463,1,1,1.1416016984350639,0
9733,0,3.3461538461538463,0,0,1.3851494696437774,0
9734,0,3.3461538461538463,0,0,1.3851494696437774,0
9735,0,3.3461538461538463,0,0,1.3851494696437774,0
9736,4,2.423076923076923,0,0,1.245702672361665,0
9737,0,3.730769230769231,0,0,1.7443908416074718,0
9738,0,3.730769230769231,0,0,1.7443908416074716,0
9739,0,4.576923076923077,0,0,1.9645527367880207,0
9740,1,3.6538461538461537,0,0,1.8174857462631784,0
9741,4,2.8076923076923075,0,0,1.6176723726779303,0
9742,0,4.5,0,0,2.023895710295826,0
9743,2,3.576923076923077,0,0,1.8846153846153844,0
9744,0,4.5,0,0,2.023895710295826,0
9745,0,4.0,0,0,1.745743121887939,0
9746,0,4.0,0,0,1.745743121887939,0
9747,2,3.0952380952380953,0,0,1.5707069049972038,0
9748,0,3.2857142857142856,0,0,1.4190156595953658,0
9749,4,2.380952380952381,0,0,1.2526615655205626,1
9750,0,4.0,0,0,1.745743121887939,0
9751,0,4.0,0,0,1.745743121887939,0
9752,2,3.0952380952380953,0,0,1.570706904997204,0
9753,0,3.0476190476190474,0,0,1.1741740958036144,0
9754,0,3.0476190476190474,0,0,1.1741740958036144,0
9755,0,3.0476190476190474,0,0,1.1741740958036144,0
9756,4,2.142857142857143,1,1,0.9897433186107869,0
9757,0,3.1904761904761907,0,0,1.2953781436890897,0
9758,0,3.1904761904761907,0,0,1.2953781436890897,0
9759,3,2.2857142857142856,1,0,1.1187942975686411,0
9760,0,3.619047619047619,0,0,1.7036708399998397,0
9761,0,3.619047619047619,0,0,1.7036708399998397,0
9762,0,3.619047619047619,0,0,1.7036708399998397,0
9763,4,2.7142857142857144,0,0,1.5474358865973257,0
9764,1,3.5238095238095237,0,0,1.7893613550529461,0
9765,0,4.428571428571429,0,0,1.965692137195266,0
9766,0,4.25,0,0,2.2407216099581255,0
9767,0,4.25,0,0,2.2407216099581255,0
9768,0,4.25,0,0,2.2407216099581255,0
9769,0,4.25,0,0,2.2407216099581255,0
9770,5,3.3333333333333335,0,0,2.1147629234082532,0
9771,0,5.0,0,0,2.533114025595111,0
9772,0,5.0,0,0,2.533114025595111,0
9773,2,4.083333333333333,0,0,2.396467307424734,0
9774,2,3.0,0,0,1.5545631755148024,1
9775,0,3.6666666666666665,0,0,1.4624940645653537,0
9776,0,3.6666666666666665,0,0,1.4624940645653537,0
9777,3,2.75,1,1,1.299038105676658,0
9778,0,3.6666666666666665,0,0,1.51840559652405,0
9779,0,3.6666666666666665,0,0,1.51840559652405,0
9780,3,2.75,1,1,1.3616778865306827,0
9781,0,3.9166666666666665,0,0,1.8465433171800283,0
9782,0,3.9166666666666665,0,0,1.846543317180028,0
9783,3,3.0,0,0,1.707825127659933,0
9784,0,4.416666666666667,0,0,2.2530843057659626,0
9785,1,4.333333333333333,0,0,2.3392781412697,0
9786,0,5.25,0,0,2.48746859276655,0
9787,3,3.5,0,0,2.1213203435596424,0
9788,0,5.25,0,0,2.48746859276655,0
9789,1,4.333333333333333,0,0,2.3392781412696997,0
9790,0,4.125,0,0,1.8554536731843598,0
9791,1,4.041666666666667,0,0,1.9467743977039444,0
9792,0,4.958333333333333,0,0,2.1110654234822337,0
9793,3,3.2083333333333335,0,0,1.7073167707123234,0
9794,1,3.7083333333333335,0,0,2.091235015221601,0
9795,0,5.208333333333333,0,0,2.7076922318133243,0
9796,0,5.208333333333333,0,0,2.7076922318133243,0
9797,0,5.208333333333333,0,0,2.7076922318133243,0
9798,4,4.291666666666667,0,0,2.57357026111371,0
9799,0,5.208333333333333,0,0,2.7076922318133243,0
9800,2,3.0416666666666665,1,0,1.3063679505492403,1
9801,0,3.875,0,0,1.562916611125921,0
9802,2,2.9583333333333335,1,1,1.3987841942995431,0
9803,0,3.9583333333333335,0,0,1.9680609464365906,0
9804,0,3.9583333333333335,0,0,1.9680609464365906,0
9805,4,3.0416666666666665,0,0,1.8366447367111824,0
9806,0,4.791666666666667,0,0,2.1980894481849966,0
9807,1,3.875,0,0,2.047610395884269,0
9808,2,3.5416666666666665,0,0,2.1980894481849966,0
9809,0,4.458333333333333,0,0,2.3270003342405334,0
9810,0,5.125,0,0,2.697413884939919,0
9811,0,5.125,0,0,2.697413884939919,0
9812,0,5.125,0,0,2.697413884939919,0
9813,3,4.208333333333333,0,0,2.565462379810357,0
9814,0,4.961538461538462,0,0,2.0092242902475346,0
9815,0,4.961538461538462,0,0,2.0092242902475346,0
9816,2,4.038461538461538,0,0,1.849756100986315,0
9817,2,3.269230769230769,0,0,1.5078689064548199,1
9818,0,3.5,0,0,1.3936669947687261,0
9819,5,2.576923076923077,1,0,1.2457026723616649,0
9820,0,3.5,0,0,1.3936669947687261,0
9821,0,4.346153846153846,0,0,1.639472421995932,0
9822,1,3.423076923076923,0,0,1.4721276314618952,0
9823,0,4.346153846153846,0,0,1.639472421995932,0
9824,1,3.423076923076923,0,0,1.4721276314618952,0
9825,1,2.423076923076923,1,0,0.8846153846153847,0
9826,0,3.269230769230769,0,0,1.4021327795044758,0
9827,0,3.269230769230769,0,0,1.4021327795044758,0
9828,5,2.3461538461538463,0,1,1.2692307692307692,0
9829,0,4.038461538461538,0,0,1.6751755184909667,0
9830,0,4.038461538461538,0,0,1.6751755184909667,0
9831,2,3.1153846153846154,0,0,1.5273638193588293,0
9832,0,4.115384615384615,0,0,1.6249715518675083,0
9833,1,3.1923076923076925,0,0,1.4681026679994087,0
9834,0,3.8076923076923075,0,0,1.7978455219261913,0
9835,0,3.8076923076923075,0,0,1.7978455219261913,0
9836,0,3.8076923076923075,0,0,1.7978455219261913,0
9837,0,3.8076923076923075,0,0,1.7978455219261913,0
9838,0,3.8076923076923075,0,0,1.7978455219261913,0
9839,5,2.8846153846153846,0,0,1.6716395240077486,0
9840,0,3.533333333333333,0,0,1.7074997966487597,0
9841,0,3.533333333333333,0,0,1.7074997966487597,0
9842,2,2.6666666666666665,0,0,1.49071198499986,0
9843,0,2.933333333333333,0,0,1.339983416149452,0
9844,0,2.933333333333333,0,0,1.339983416149452,0
9845,4,2.066666666666667,0,0,1.1234866364235145,1
9846,0,2.7333333333333334,0,0,1.1234866364235145,0
9847,0,2.933333333333333,0,0,1.3399834161494522,0
9848,0,3.6666666666666665,0,0,1.6599866130651644,0
9849,1,2.8,0,0,1.4236104336041748,0
9850,0,3.6666666666666665,0,0,1.6599866130651644,0
9851,1,2.8,0,0,1.4236104336041748,0
9852,3,2.066666666666667,0,0,1.1234866364235145,0
9853,0,2.7333333333333334,0,0,1.1234866364235145,0
9854,3,1.8666666666666667,1,1,0.8844332774281066,0
9855,0,4.9655172413793105,0,0,2.3994648630503175,0
9856,0,4.9655172413793105,0,0,2.3994648630503175,0
9857,3,4.0344827586206895,0,0,2.2816019571963126,0
9858,0,5.758620689655173,0,0,2.6865587835562006,0
9859,0,5.758620689655173,0,0,2.6865587835562006,0
9860,2,4.827586206896552,0,0,2.5605625125154443,0
9861,0,4.379310344827586,0,0,1.989867316724622,0
9862,3,3.4482758620689653,0,0,1.867807250200116,1
9863,0,3.9310344827586206,0,0,1.6801279607006665,0
9864,0,3.9310344827586206,0,0,1.6801279607006665,0
9865,4,3.0,0,0,1.5536386656646635,0
9866,0,4.793103448275862,0,0,1.900622590278713,0
9867,1,3.8620689655172415,0,0,1.7562526314823232,0
9868,2,2.896551724137931,1,1,1.3220889319090217,0
9869,0,4.689655172413793,0,0,1.7040205656008052,0
9870,1,3.7586206896551726,0,0,1.5459663290661996,0
9871,0,3.9310344827586206,0,0,1.638566120071272,0
9872,0,3.9310344827586206,0,0,1.638566120071272,0
9873,3,3.0,0,0,1.5085960589122316,0
9874,0,4.241379310344827,0,0,2.0452665691499194,0
9875,0,4.241379310344827,0,0,2.0452665691499194,0
9876,0,4.241379310344827,0,0,2.04526656914992,0
9877,4,3.310344827586207,0,0,1.9316501481601265,0
9878,0,4.827586206896552,0,0,2.4221530108739233,0
9879,0,4.827586206896552,0,0,2.4221530108739233,0
9880,3,3.896551724137931,0,0,2.3095726965021175,0
9881,0,5.620689655172414,0,0,2.6962783175620157,0
9882,0,5.620689655172414,0,0,2.6962783175620157,0
9883,2,4.689655172413793,0,0,2.5744560627489785,0
9884,0,3.5833333333333335,0,0,1.411756195508118,0
9885,0,3.5833333333333335,0,0,1.411756195508118,0
9886,3,2.6666666666666665,1,0,1.247219128924647,0
9887,0,4.0,0,0,1.7320508075688772,0
9888,0,4.0,0,0,1.7320508075688772,0
9889,3,3.0833333333333335,0,0,1.5789412767913682,0
9890,1,3.75,0,0,1.8984642916490861,0
9891,0,5.416666666666667,0,0,2.413791392993373,0
9892,0,5.416666666666667,0,0,2.413791392993373,0
9893,2,4.5,0,0,2.254624876411447,0
9894,3,2.5,1,1,1.1902380714238083,1
9895,0,4.083333333333333,0,0,1.681186750152668,0
9896,2,3.1666666666666665,0,0,1.5184055965240497,0
9897,0,4.916666666666667,0,0,1.9561157657175836,0
9898,1,4.0,0,0,1.7795130420052185,0
9899,0,3.6666666666666665,0,0,1.699673171197595,0
9900,0,3.6666666666666665,0,0,1.699673171197595,0
9901,0,3.6666666666666665,0,0,1.699673171197595,0
9902,4,2.75,0,0,1.5612494995995996,0
9903,1,4.166666666666667,0,0,2.153807997220014,0
9904,0,5.083333333333333,0,0,2.3078970706877047,0
9905,0,4.25,0,0,2.066599461272874,0
9906,0,4.25,0,0,2.066599461272874,0
9907,3,3.3333333333333335,0,0,1.9293061504650377,0
9908,0,4.15,0,0,1.6515144564913744,0
9909,1,3.25,0,0,1.4448183276799889,0
9910,0,3.35,0,0,1.3518505834595773,0
9911,4,2.45,1,0,1.16081867662439,1
9912,1,2.95,0,0,1.3955285736952863,0
9913,0,4.45,0,0,2.011839953873071,0
9914,2,3.55,0,0,1.8296174463531987,0
9915,0,5.25,0,0,2.321098877687032,0
9916,1,4.35,0,0,2.1277922830953213,0
9917,2,2.35,0,1,1.1521718621802912,0
9918,0,3.75,0,0,1.6695807857064,0
9919,2,2.85,0,0,1.49248115565993,0
9920,0,4.45,0,0,2.03654118544163,0
9921,0,4.45,0,0,2.03654118544163,0
9922,2,3.55,0,0,1.8567444627627143,0
9923,0,3.75,0,0,1.7284386017443605,0
9924,0,3.75,0,0,1.7284386017443605,0
9925,0,4.55,0,0,2.011839953873071,0
9926,1,3.65,0,0,1.8241436346954698,0
9927,3,2.85,0,0,1.5580436450882882,0
9928,0,3.4705882352941178,0,0,1.5762071772910897,0
9929,3,2.588235294117647,0,0,1.3745084053585792,1
9930,0,4.882352941176471,0,0,2.246103893180798,0
9931,1,4.0,0,0,2.0291986247835694,0
9932,1,3.235294117647059,0,0,1.698768126846312,0
9933,0,3.0588235294117645,0,0,1.3490994048446723,0
9934,0,3.0588235294117645,0,0,1.3490994048446723,0
9935,3,2.176470588235294,1,0,1.1496953109230625,0
9936,0,3.0,0,0,1.4142135623730951,0
9937,0,3.0,0,0,1.4142135623730951,0
9938,0,3.0,0,0,1.4142135623730951,0
9939,4,2.1176470588235294,0,1,1.2310852668503736,0
9940,0,3.411764705882353,0,0,1.6823940760088345,0
9941,2,2.5294117647058822,0,0,1.4997116216449367,0
9942,0,4.0588235294117645,0,0,2.0427947475512163,0
9943,0,4.0588235294117645,0,0,2.0427947475512163,0
9944,2,3.176470588235294,0,0,1.8545744435805231,0
9945,0,4.0,0,0,2.0354009783964297,0
9946,1,3.142857142857143,0,0,1.8070158058105024,0
9947,1,3.142857142857143,0,0,1.8070158058105024,0
9948,0,4.0,0,0,2.0354009783964297,0
9949,3,2.4285714285714284,0,0,1.498298354528788,1
9950,0,3.0,0,0,1.4142135623730951,0
9951,0,3.0,0,0,1.4142135623730951,0
9952,3,2.142857142857143,1,1,1.1866605518454392,0
9953,0,3.4285714285714284,0,0,1.7202277969703281,0
9954,1,2.2857142857142856,1,0,1.097306535409801,0
9955,2,2.5714285714285716,0,0,1.498298354528788,0
9956,0,4.0,0,0,2.138089935299395,0
9957,0,4.0,0,0,2.138089935299395,0
9958,2,3.142857142857143,0,0,1.9219462924391015,0
9959,0,4.5,0,0,1.9450792614526877,0
9960,3,3.566666666666667,0,0,1.8199511592958266,0
9961,0,4.5,0,0,1.9450792614526877,0
9962,0,4.5,0,0,1.9450792614526877,0
9963,0,3.7666666666666666,0,0,1.6265163865007803,0
9964,0,3.7666666666666666,0,0,1.6265163865007803,0
9965,5,2.8333333333333335,0,0,1.5073892072793351,1
9966,0,4.433333333333334,0,0,1.961008810677697,0
9967,0,4.433333333333334,0,0,1.9610088106776968,0
9968,0,5.3,0,0,2.177919496522618,0
9969,1,4.366666666666666,0,0,2.040969268645551,0
